"","id_num","wave","StartDate","EndDate","duration","ResponseId","def","crime","terror","poor","health","econ","abort","unemploy","blkaid","adopt","imm","vaccines","guns","djt","interest","friends_1","friends_2","friends_3","friends_4","friends_5","tense","death","ewry","values","ideo","partyid","votereport","gender","ethnic","edu","inc","age","state","relig","voting","climate","check","beh_att_1","beh_att_2","beh_att_3","beh_identity","virusthreat","quarantine","sickleave","fourth","id","voting_string","voting_factor"
"762",40,2,2019-05-22 16:42:06,2019-05-22 16:45:04,178,"R_1FhcRZdrparu8J5",4,4,4,4,4,4,2,4,4,1,4,6,4,2,2,5,6,6,6,5,2,2,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ET3ukpwXP4LvOw",NA,"Trump"
"763",367,2,2019-05-22 16:43:30,2019-05-22 16:46:47,196,"R_3mleuSvX9LTjvNg",4,4,1,5,5,4,4,5,5,7,4,1,2,4,4,7,NA,NA,NA,NA,4,2,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2robSeYyw0niaFA",NA,"Clinton"
"764",102,2,2019-05-22 16:43:35,2019-05-22 16:45:26,111,"R_WoCufvpFKmBc1G1",7,7,7,4,7,4,4,4,4,4,7,1,4,1,5,7,7,7,7,7,1,1,3,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3pfYDdhz6pvGonY",NA,"Trump"
"765",294,2,2019-05-22 16:43:59,2019-05-22 16:52:14,495,"R_wT3V4MF6u6R6mpr",3,NA,4,6,5,NA,4,4,NA,7,NA,2,2,NA,2,7,7,7,7,7,1,5,6,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_eeQzTIYhMhFKJpv",NA,"Other"
"766",423,2,2019-05-22 16:46:34,2019-05-22 16:57:41,667,"R_2rUslagPhjdUMRJ",4,7,4,5,7,5,4,5,5,7,6,1,2,3,6,7,3,5,3,6,5,7,7,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_UGyvTarhejd628F",NA,"Trump"
"767",87,2,2019-05-22 16:47:17,2019-05-22 16:49:33,135,"R_22ySnhetXXHZAsG",3,4,3,5,5,5,4,5,6,7,2,2,2,3,3,6,2,5,3,6,2,2,6,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2txv5abdUqs7Uk5",NA,"Other"
"768",269,2,2019-05-22 16:47:34,2019-05-22 16:49:28,114,"R_3IRG6hGmZK34G4b",3,4,3,4,5,5,4,4,1,7,5,2,2,3,7,7,7,7,7,7,1,4,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1lgcRuX6MWEctbR",NA,"Other"
"769",267,2,2019-05-22 16:48:08,2019-05-22 16:51:34,206,"R_2XmJ3fcgCRFgq1x",2,4,4,4,6,5,4,4,4,3,4,1,2,4,2,7,7,7,7,7,1,2,6,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_eKYvqcc4v8ogJRn",NA,"Other"
"770",313,2,2019-05-22 16:48:20,2019-05-22 16:53:20,300,"R_1CDuzUopEIGBa0v",NA,NA,NA,6,3,NA,4,6,7,7,1,1,2,4,2,6,2,6,2,6,5,2,6,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2QYuxhYmzGt9yMA",NA,"Other"
"771",541,2,2019-05-22 16:48:52,2019-05-22 16:50:44,111,"R_32KoaicIepX9Ags",1,1,1,7,7,4,4,7,7,7,1,1,3,4,7,5,4,6,4,7,1,1,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3HZWMl1dkOE5PNX",NA,"Other"
"772",293,2,2019-05-22 16:49:18,2019-05-22 16:56:07,408,"R_3EyDthHm5hTw7aH",3,4,4,5,5,5,4,4,3,7,4,1,4,3,3,5,5,4,5,5,2,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_SPFFNALzwAjSjYd",NA,"Trump"
"773",300,2,2019-05-22 16:49:27,2019-05-22 16:55:15,348,"R_1r9zdpswo5XWwhH",3,5,5,4,3,5,4,4,3,7,3,5,4,3,4,7,7,7,7,7,2,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_UmfJSDsj0R7DNPH",NA,"Other"
"774",193,2,2019-05-22 16:50:17,2019-05-22 16:52:45,148,"R_1Lzc8YexjItWJwE",4,4,4,4,5,3,4,4,4,4,7,1,4,1,5,4,7,7,7,4,1,4,1,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2cCpNcmtAMFQeXn",NA,"Trump"
"775",397,2,2019-05-22 16:50:54,2019-05-22 16:52:50,116,"R_3s6poABPf2iA7KA",1,3,1,7,7,6,4,7,7,1,7,1,1,4,7,7,2,4,2,4,7,1,7,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1eV8l7L6sS3JfVg",NA,"Other"
"776",403,2,2019-05-22 16:50:54,2019-05-22 16:52:51,117,"R_3Mm08y0TqAt0GQm",2,4,3,7,6,6,4,6,5,7,3,1,2,4,7,7,7,7,7,7,4,3,7,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_12rKhYf4LFBC4xP",NA,"Clinton"
"777",94,2,2019-05-22 16:51:34,2019-05-22 16:54:27,173,"R_12yHCmR5fKzh6h6",1,2,1,3,3,7,4,1,1,7,2,1,1,2,6,7,7,7,7,7,3,6,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3JsLmSYV061fGug",NA,"Trump"
"778",25,2,2019-05-22 16:52:32,2019-05-22 17:02:45,613,"R_dh7aA0JT9n0qmoF",5,5,3,3,4,6,2,4,1,NA,5,4,4,2,5,4,5,6,5,4,2,5,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1iteCYVsDPdAWEU",NA,"Trump"
"779",447,2,2019-05-22 16:53:13,2019-05-22 16:56:07,173,"R_3KHixQoC24Fu8ge",6,7,4,6,6,7,1,5,7,2,5,1,2,3,2,7,7,7,7,7,2,3,6,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2cjW9wH2s1QJdU1",NA,"Other"
"780",169,2,2019-05-22 16:53:13,2019-05-22 16:56:27,193,"R_SJpUn27qmQZ5mi5",4,5,4,4,7,4,4,4,3,7,4,3,2,4,1,7,7,7,7,7,5,5,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3qgNspqKrCvamdc",NA,"Other"
"781",161,2,2019-05-22 16:53:19,2019-05-22 16:57:11,231,"R_3fVLIjf101tvAue",3,5,5,4,5,4,4,4,2,NA,6,2,4,2,4,7,7,7,7,7,1,1,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3RlSIUoTjFhEPVZ",NA,"Trump"
"782",179,2,2019-05-22 16:55:01,2019-05-22 16:57:53,171,"R_2pRG6jsXsTSwUcV",5,5,1,3,3,4,3,3,4,4,5,1,3,2,4,1,7,3,7,1,1,4,3,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_sGUlOIE3otQ46OJ",NA,"Trump"
"783",174,2,2019-05-22 16:55:30,2019-05-22 16:58:56,206,"R_1jVUsFbBUyFE8ZU",3,4,3,3,4,4,3,3,3,4,4,3,1,3,2,3,4,6,5,4,2,2,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_x3pwl4NqeVBKfol",NA,"Other"
"784",480,2,2019-05-22 16:55:39,2019-05-22 17:06:23,644,"R_DlbT0Ha1SxeNbFf",4,4,5,2,2,2,4,4,3,7,4,1,4,NA,2,7,7,7,7,7,5,3,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1oiEr1hVKR61Hf3",NA,"Other"
"785",47,2,2019-05-22 16:56:00,2019-05-22 16:59:02,182,"R_3OqYntnsMxE8ahv",4,5,4,5,4,4,3,4,4,7,6,2,4,1,5,2,7,6,7,4,1,1,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_UYq7sOLwVmnCOIN",NA,"Trump"
"786",72,2,2019-05-22 16:56:02,2019-05-22 16:59:56,234,"R_265vwwIDZJsOJn0",4,6,5,2,4,4,4,2,4,4,6,1,2,2,4,5,7,7,7,7,1,1,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_TuSXwK1B4sddGOR",NA,"Trump"
"787",497,2,2019-05-22 16:56:04,2019-05-22 16:58:01,117,"R_11ZawcL4n98l2XD",6,7,4,7,7,7,2,4,4,4,4,4,3,3,4,5,5,6,4,7,3,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_BrLjOKqX04bcYBH",NA,"Other"
"788",428,2,2019-05-22 16:56:23,2019-05-22 16:59:32,188,"R_sMuXJ934GtvV05z",4,4,4,3,4,4,4,4,3,6,NA,3,3,3,3,7,7,7,7,7,1,1,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1oGDzjz6IBLwJs4",NA,"Other"
"789",9,2,2019-05-22 16:58:04,2019-05-22 17:01:52,228,"R_rl31ihy4Saeh4A1",4,5,5,4,4,4,4,4,4,7,7,1,4,2,6,7,7,7,7,7,2,1,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_BYwnuspKh75unpT",NA,"Trump"
"790",149,2,2019-05-22 16:59:19,2019-05-22 17:01:34,134,"R_2tsYpi1IBDEgxhN",4,4,4,4,4,4,4,4,4,7,4,1,3,NA,5,4,4,7,4,4,5,3,5,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3PZyU6wer9So4rL",NA,"Other"
"791",396,2,2019-05-22 17:00:30,2019-05-22 17:04:01,210,"R_3ktRQesXEj7rfGr",3,7,4,4,5,4,4,5,3,5,4,2,2,3,3,4,4,6,4,4,5,6,5,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1N2FZEJviAajYdx",NA,"Other"
"792",551,2,2019-05-22 17:00:54,2019-05-22 17:04:44,229,"R_3pbZOjLcNWryuwp",4,4,2,3,3,4,1,4,2,7,5,1,1,1,3,4,7,6,7,4,1,2,4,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2c7UsvOMZQ2mLLT",NA,"Other"
"793",37,2,2019-05-22 17:01:08,2019-05-22 17:03:06,117,"R_1GCCbz0JdOVRs7Z",7,7,6,3,3,6,2,4,2,1,7,3,4,2,5,7,7,7,7,7,1,5,1,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1BRx89DeYmNhW52",NA,"Trump"
"794",446,2,2019-05-22 17:01:18,2019-05-22 17:04:55,216,"R_3iIFKEuMe7vPZCz",2,3,3,5,3,4,4,4,5,7,3,2,2,3,7,7,7,7,7,7,4,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_RVNpT4YNULfQoJH",NA,"Other"
"795",277,2,2019-05-22 17:02:03,2019-05-22 17:04:41,157,"R_1PRBftjiahuX0jo",3,5,1,3,5,5,4,3,3,7,4,2,2,3,5,7,3,6,3,7,4,7,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3nJLANSnmY97yBL",NA,"Other"
"796",539,2,2019-05-22 17:03:49,2019-05-22 17:05:55,125,"R_2Y8MsUdER9DjTln",4,7,2,7,7,7,4,7,7,7,1,1,3,4,3,NA,NA,NA,NA,NA,1,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3QRIBQM6VAR0nuM",NA,"Other"
"797",460,2,2019-05-22 17:04:27,2019-05-22 17:10:25,357,"R_2xAlGQ7J2y8Dvmg",1,1,1,4,2,1,1,1,NA,NA,7,7,6,1,3,7,7,7,7,7,1,2,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3I6r0Ci8meuJlW6",NA,"Other"
"798",494,2,2019-05-22 17:04:49,2019-05-22 17:07:23,153,"R_3dFwrHSOc7RrQ6B",1,4,1,7,5,5,1,4,7,1,1,7,7,4,4,1,1,1,1,1,2,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_bP1FypnjJReGp5n",NA,"Other"
"799",291,2,2019-05-22 17:04:54,2019-05-22 17:07:41,167,"R_1jddGO3GebyEQYR",4,4,5,4,7,5,1,7,5,4,4,1,7,2,3,7,7,7,7,7,4,4,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Qj4wAtojkEVGNVf",NA,"Trump"
"800",183,2,2019-05-22 17:04:59,2019-05-22 17:14:14,555,"R_3MhulImYosOXOFV",3,3,4,6,6,1,2,6,5,NA,5,1,1,1,7,7,7,7,7,7,1,1,3,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_xl5rpaUh8KBS4wN",NA,"Trump"
"801",194,2,2019-05-22 17:05:41,2019-05-22 17:09:22,221,"R_21BMcVIME85OLlc",4,3,5,6,6,4,2,5,7,1,3,1,1,2,7,6,5,7,5,7,2,6,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_pi9nP1HbdCbqY6t",NA,"Clinton"
"802",398,2,2019-05-22 17:05:53,2019-05-22 17:10:57,303,"R_3RxdaPteGKMSHLl",4,5,4,4,5,3,4,4,2,1,4,1,3,3,6,7,7,7,7,7,7,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1jfWj9RVjxbNDBL",NA,"Other"
"803",91,2,2019-05-22 17:07:11,2019-05-22 17:09:31,140,"R_aWNiii560NSHEIN",2,1,1,3,7,5,4,5,6,7,1,1,3,4,5,4,3,4,2,4,3,1,6,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ERy4x97XhtYKLO",NA,"Clinton"
"804",256,2,2019-05-22 17:08:36,2019-05-22 17:11:12,156,"R_3EW3ZA4uXLxGCn6",1,3,1,5,7,NA,3,5,4,7,3,1,2,4,5,6,5,6,5,6,5,7,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2Bfh1DO6ctRbvZS",NA,"Clinton"
"805",106,2,2019-05-22 17:09:15,2019-05-22 17:15:26,371,"R_SDURnTCcipFstVf",3,7,4,3,2,3,3,3,1,1,5,3,3,2,4,2,5,5,5,3,4,3,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3HRhB7Y2VET0z8E",NA,"Trump"
"806",424,2,2019-05-22 17:09:32,2019-05-22 17:13:28,235,"R_3Gqw4tWRoLQmeIP",3,4,4,6,7,5,4,6,7,7,4,1,1,4,7,7,6,6,5,7,1,1,4,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1g0el9RZVEHiTGO",NA,"Clinton"
"807",85,2,2019-05-22 17:11:00,2019-05-22 17:20:01,540,"R_qPc2jnKYAGONKCt",5,4,5,5,5,4,3,4,4,3,5,1,4,2,5,4,7,7,7,4,1,7,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_zffSD0IBpxn77uF",NA,"Trump"
"808",107,2,2019-05-22 17:11:39,2019-05-22 17:14:58,199,"R_DCdchznQOZkMs9z",4,4,4,5,5,4,4,4,5,6,5,1,3,3,5,7,7,7,7,7,1,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2vjZiTmN82nkkr7",NA,"Trump"
"809",318,2,2019-05-22 17:11:49,2019-05-22 17:16:12,262,"R_2S1CMRy45VyEMiv",3,4,4,5,5,4,4,5,5,7,3,4,2,4,5,7,4,7,4,7,4,5,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_247pbasVke5pCbR",NA,"Clinton"
"810",166,2,2019-05-22 17:12:23,2019-05-22 17:15:46,203,"R_1NwtLescx6cQzfH",3,4,7,3,3,4,2,4,2,4,5,3,3,1,6,4,7,5,7,5,2,2,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_28IZGgRINej2sVz",NA,"Trump"
"811",544,2,2019-05-22 17:13:16,2019-05-22 17:16:39,203,"R_25EoWJmwMBWLs7C",2,4,2,6,6,6,4,5,5,7,4,7,1,4,5,7,2,6,3,7,2,5,6,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2pMHHN1yGOUUBKE",NA,"Other"
"812",451,2,2019-05-22 17:13:53,2019-05-22 17:18:19,266,"R_PufATSe5TTwEFLX",5,5,4,4,6,5,2,5,4,1,7,1,3,1,4,3,2,4,7,2,2,6,7,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1BYsH6W08JLAHuQ",NA,"Trump"
"813",438,2,2019-05-22 17:16:12,2019-05-22 17:20:49,277,"R_z8RngQNC5Kv9QuB",NA,2,2,5,NA,NA,3,NA,NA,7,4,6,3,3,4,7,7,7,7,7,5,1,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_33limduwCBfozrd",NA,"Other"
"814",346,2,2019-05-22 17:16:14,2019-05-22 17:18:39,145,"R_3Gv19uws4yS9fUz",2,3,1,7,5,5,4,7,NA,7,2,1,1,4,4,6,6,6,6,6,1,2,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1NhrC7TkUqVuDiR",NA,"Other"
"815",170,2,2019-05-22 17:16:25,2019-05-22 17:20:07,222,"R_AjNIVHxDCZ98kP7",3,4,4,7,7,4,4,5,5,7,2,2,1,4,7,7,1,7,3,5,1,2,7,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_D7XxHry4RvJ5Sal",NA,"Clinton"
"816",433,2,2019-05-22 17:19:30,2019-05-22 17:21:39,129,"R_1DnC4AeMk3YIczd",4,4,4,4,NA,NA,2,4,NA,NA,4,3,2,3,2,6,6,7,6,6,5,5,3,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ff4CpNTE45Rusx",NA,"Trump"
"817",89,2,2019-05-22 17:22:35,2019-05-22 17:25:44,188,"R_3nMi835QW2quife",3,5,4,NA,NA,NA,2,NA,NA,NA,4,1,1,2,1,4,5,7,5,4,1,5,4,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3MApYLZNknSBjjG",NA,"Trump"
"818",507,2,2019-05-22 17:23:29,2019-05-22 17:28:22,292,"R_2eWLs8WPSxLpwAb",4,4,4,6,6,4,3,4,5,NA,4,4,1,NA,3,3,6,6,6,6,1,1,2,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_0PU1TWA0NBHTqql",NA,"Other"
"819",223,2,2019-05-22 17:24:12,2019-05-22 17:29:20,307,"R_2wGHqHH8JQBD64W",5,5,4,6,7,5,2,4,4,2,4,3,3,NA,3,3,6,6,6,6,5,4,7,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3R4o3hmGy3wO5M7",NA,"Trump"
"820",459,2,2019-05-22 17:24:39,2019-05-22 17:29:05,265,"R_2SwsukofK883q53",4,4,5,4,4,4,2,4,2,1,6,3,4,1,6,1,7,3,7,1,2,2,4,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1g8xcbjJo2FJv6c",NA,"Trump"
"821",350,2,2019-05-22 17:24:45,2019-05-22 17:27:48,182,"R_31gsdmjYCfvlP2Q",4,7,4,1,7,4,3,1,1,1,7,4,4,1,1,1,7,7,7,1,1,1,1,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2pSSKg7Tt3CApkc",NA,"Other"
"822",88,2,2019-05-22 17:25:05,2019-05-22 17:28:47,221,"R_1DGqVJN8HtfQSSW",4,6,1,4,7,NA,4,4,NA,3,7,2,3,1,5,7,7,7,7,7,1,4,5,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Odijhk3vXOwFI89",NA,"Trump"
"823",486,2,2019-05-22 17:25:25,2019-05-22 17:29:20,235,"R_2c00Br49qOtoDmo",4,4,4,6,5,NA,4,5,5,7,NA,1,7,4,1,7,7,7,7,7,2,2,4,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_23awDX1l9RKaNZ9",NA,"Other"
"824",238,2,2019-05-22 17:26:52,2019-05-22 17:30:35,223,"R_24CS7ONZSnjfyl7",4,5,5,6,6,5,4,5,6,7,4,1,2,4,3,5,5,5,5,5,2,3,5,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_UrWpPhyH9oSIMoh",NA,"Other"
"825",512,2,2019-05-22 17:27:00,2019-05-22 17:31:57,297,"R_1dfVJFPM2yglqq8",3,4,3,5,7,4,3,4,4,7,3,1,2,4,5,6,6,6,6,6,4,2,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_6VI4NQa7Nnx5eut",NA,"Other"
"826",467,2,2019-05-22 17:28:23,2019-05-22 17:33:11,288,"R_08Klm19ZYFz4YBb",1,1,1,7,7,2,4,6,5,7,5,7,2,4,4,4,4,4,4,4,4,6,6,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2eV7IRYFOT1Hh12",NA,"Other"
"827",139,2,2019-05-22 17:29:12,2019-05-22 17:36:38,446,"R_33vftyhmG1lOYEN",6,5,5,6,6,6,1,4,5,7,7,5,3,2,4,5,6,5,5,5,4,4,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3dGqwrjZnyS1OPZ",NA,"Other"
"828",552,2,2019-05-22 17:31:47,2019-05-22 17:34:27,160,"R_1BQ2XWVltgs7AHP",5,5,1,1,7,7,4,6,5,7,3,6,1,3,6,7,5,7,5,7,7,5,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_51m3GGmelb3Cb5v",NA,"Other"
"829",340,2,2019-05-22 17:36:20,2019-05-22 17:41:36,315,"R_3COz0sJ52G9Vauu",3,NA,NA,6,6,5,2,4,5,NA,5,3,4,2,4,6,6,6,6,6,2,4,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_20TE7vK8cxCINJR",NA,"Clinton"
"830",8,2,2019-05-22 17:36:51,2019-05-22 17:40:36,225,"R_10wOMakkpbzjoxz",1,4,2,5,4,3,4,5,4,7,2,1,1,3,4,7,7,7,7,7,5,6,6,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2cbwGQ3vwi4tT29",NA,"Clinton"
"831",145,2,2019-05-22 17:38:38,2019-05-22 17:42:03,205,"R_w1PBDxLBht6wMtr",3,7,4,6,7,4,4,6,6,7,5,1,1,4,6,7,7,7,7,7,4,5,5,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_12MzYSEgTEAD33w",NA,"Clinton"
"832",304,2,2019-05-22 17:39:16,2019-05-22 17:43:52,275,"R_1f25EmFDEvs9qel",1,4,1,7,7,4,4,7,3,7,4,2,2,3,5,7,7,7,3,6,2,2,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_ptRj3nQT2KwKy09",NA,"Other"
"833",66,2,2019-05-22 17:40:05,2019-05-22 17:44:04,239,"R_2rkID00KzUZklbr",4,4,4,4,6,4,2,5,2,6,4,4,4,3,4,4,4,4,4,4,4,2,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Wd1MJnTfoEux7sB",NA,"Trump"
"834",83,2,2019-05-22 17:40:16,2019-05-22 17:43:26,190,"R_3NycS2S97y0Li00",4,4,4,6,7,6,5,4,6,7,4,1,4,2,4,7,7,7,7,7,1,4,1,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1jqbrAzMVIIZnTm",NA,"Trump"
